4 1999 6 39.21604 10969.1 4.25294 0.136188 0.174569 0.961081 2.5 0.073077 0.4241249 8.02097 99.5826 36.4401 14.2544 0.098926 0.075494 0.186735 0.078564 23.2741 7.30772 4.34171 1040.67 15 0.13 0.045423 49.914 581 27.2478 94.3 42.4 187.5 24.0007 5210.42 2.80294 11000000 91.0126 94.219 48.2689 41.3635 45357.7 0.156612
4 2000 6 41.4 11283 4.38494 0.126997 0.161915 0.992659 2.498 0.062417 0.4373657 6.9 98.8939 36.4401 14.2544 0.098053 0.075972 0.187919 0.082553 23.0552 7.40418 4.41532 1086.62 15 0.1 0.06178 50.168 565 19.2003 92.9 41.8 184.1 26.8647 5330.76 2.82227 11000000 86.8549 94.118 48.5736 42.0089 41428.1 0.128575
4 2001 6 43.33878 11607.9 4.48515 0.11963 0.147808 0.983094 2.741 0.018885 0.4280392 9.22201 98.1561 35.7091 13.5234 0.105278 0.083427 0.206358 0.089717 22.8363 1.82024 -1.03264 1075.4 45 0.07 0.07708 50.489 547 24.8899 91.5 41 180.4 32.6052 5571.97 2.84189 12000000 85.405 94.094 48.8783 42.6543 46470.1 0.14901
4 2002 6 41.37979 11943.7 4.65315 0.079029 0.104115 1.01864 2.388 0.066134 0.4405631 9.79264 98.0738 38.633 16.4474 0.092468 0.074945 0.185379 0.083504 22.6177 6.6134 3.60862 1114.2 62 0.06 0.157732 50.893 530 38.7604 90 40.2 176.5 36.6245 5740.86 2.85887 12000000 83.6759 94.047 49.1831 43.2996 41228 0.164038
4 2003 6 39.14407 12291 4.76428 0.076857 0.099836 1.03295 3.255 0.04353 0.44355 10.3509 97.8036 39.364 17.1784 0.087913 0.072347 0.178952 0.081733 22.3991 4.353 1.39457 1129.74 69 0.05 0.200993 51.384 516 38.5905 88.3 39.5 172.2 33.3134 5601.73 2.87599 12000000 79.3414 93.982 49.4878 43.945 50062.5 0.168438
4 2004 6 38.09887 12651.6 4.9171 0.104385 0.141698 1.08181 2.4 0.078024 0.4607425 11.4 97.3929 40.826 18.6404 0.085792 0.072009 0.178117 0.085194 22.1806 7.80244 4.72271 1183.09 79 0.04 0.37344 51.956 500 44.4207 86.3 38.6 167.1 40.5582 5906.15 2.89843 13000000 79.079 93.844 50.319 45.1068 43713.3 0.170789
4 2005 6 37.03287 13028 4.95225 0.115544 0.159021 1.0976 3.216 0.044785 0.4602233 11.4547 96.8861 38.9985 16.8129 0.08182 0.070564 0.174541 0.084706 21.962 4.47847 1.46414 1200.42 79 0.04 0.400295 52.602 482 52.7971 83.9 37.5 161.1 48.4426 6237.45 2.92756 13000000 83.5281 93.762 51.1502 46.2687 43284.4 0.180239
4 2006 6 37.17509 13421.9 4.98996 0.124804 0.156368 1.15767 4 0.086619 0.4766127 12.0123 96.3162 40.095 17.9094 0.074404 0.066233 0.163829 0.083875 21.7434 8.66186 5.49346 1266.36 82 0.04 0.469914 53.31 468 62.2816 81.2 36.3 154.1 55.1783 6520.48 2.95919 13000000 86.5437 93.687 51.9814 47.4305 47809.7 0.18858
4 2007 6 37.15079 13834.2 5.09816 0.129273 0.159412 1.19341 2.33 0.062531 0.483329 12.5819 96.3275 39.364 17.1784 0.082101 0.07533 0.186331 0.098376 21.5241 6.25316 3.12417 1305.92 86 0.04 0.632708 54.063 457 68.9476 78.2 35.1 146.5 57.7619 6629.04 2.98907 14000000 84.6157 93.594 52.8126 48.5923 41364.2 0.206744
4 2008 6 34.01976 14264 5.0536 0.13829 0.174738 1.20503 3.3 0.041114 0.4771927 13.1694 96.1755 40.095 17.9094 0.091606 0.086288 0.213436 0.115526 21.3048 5.655 2.52032 1338.84 89 0.04 0.75 54.841 447 85.0774 75 33.8 138.6 81.5303 7627.77 3.01181 14000000 82.4288 93.035 53.6438 49.7541 43631.8 0.221326
